"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
254.00000,41934.740078,-763.656559,4346.006712,-13.592273,106.666543,149.895088
255.00000,41920.746301,-656.985731,4495.861478,-14.394777,106.680141,149.810470
256.00000,41905.950158,-550.302324,4645.630190,-15.197005,106.691696,149.722984
257.00000,41890.351931,-443.608382,4795.309982,-15.998942,106.701209,149.632632
258.00000,41873.951920,-336.905945,4944.897989,-16.800573,106.708681,149.539417
259.00000,41856.750438,-230.197057,5094.391348,-17.601882,106.714110,149.443339
260.00000,41838.747815,-123.483759,5243.787198,-18.402854,106.717496,149.344400
261.00000,41819.944395,-16.768095,5393.082678,-19.203474,106.718840,149.242603
262.00000,41800.340538,89.947895,5542.274932,-20.003727,106.718142,149.137950
263.00000,41779.936619,196.662167,5691.361104,-20.803596,106.715401,149.030442
264.00000,41758.733029,303.372678,5840.338340,-21.603068,106.710617,148.920081
265.00000,41736.730174,410.077387,5989.203788,-22.402126,106.703792,148.806870
266.00000,41713.928475,516.774251,6137.954600,-23.200755,106.694924,148.690811
267.00000,41690.328368,623.461228,6286.587927,-23.998940,106.684014,148.571905
268.00000,41665.930305,730.136276,6435.100926,-24.796666,106.671062,148.450156
269.00000,41640.734753,836.797354,6583.490754,-25.593917,106.656068,148.325566
270.00000,41614.742195,943.442420,6731.754569,-26.390678,106.639034,148.198136
271.00000,41587.953127,1050.069433,6879.889535,-27.186934,106.619958,148.067870
272.00000,41560.368063,1156.676352,7027.892816,-27.982670,106.598841,147.934770
273.00000,41531.987530,1263.261138,7175.761580,-28.777870,106.575685,147.798838
274.00000,41502.812072,1369.821749,7323.492995,-29.572519,106.550489,147.660077
275.00000,41472.842247,1476.356146,7471.084234,-30.366603,106.523253,147.518490
276.00000,41442.078628,1582.862292,7618.532473,-31.160105,106.493978,147.374080
277.00000,41410.521806,1689.338146,7765.834889,-31.953010,106.462666,147.226848
278.00000,41378.172383,1795.781671,7912.988662,-32.745305,106.429316,147.076799
279.00000,41345.030979,1902.190831,8059.990976,-33.536972,106.393929,146.923934
280.00000,41311.098228,2008.563587,8206.839018,-34.327997,106.356505,146.768257
281.00000,41276.374779,2114.897906,8353.529976,-35.118366,106.317046,146.609771
282.00000,41240.861298,2221.191750,8500.061042,-35.908062,106.275552,146.448479
283.00000,41204.558464,2327.443087,8646.429413,-36.697071,106.232024,146.284384
284.00000,41167.466972,2433.649882,8792.632286,-37.485377,106.186463,146.117489
285.00000,41129.587531,2539.810103,8938.666863,-38.272966,106.138870,145.947797
286.00000,41090.920867,2645.921717,9084.530350,-39.059822,106.089245,145.775311
287.00000,41051.467720,2751.982695,9230.219953,-39.845931,106.037590,145.600035
288.00000,41011.228845,2857.991006,9375.732884,-40.631277,105.983905,145.421973
289.00000,40970.205013,2963.944621,9521.066359,-41.415846,105.928192,145.241126
290.00000,40928.397008,3069.841512,9666.217596,-42.199622,105.870451,145.057500
291.00000,40885.805630,3175.679653,9811.183815,-42.982590,105.810684,144.871098
292.00000,40842.431695,3281.457017,9955.962243,-43.764735,105.748892,144.681922
293.00000,40798.276034,3387.171581,10100.550108,-44.546043,105.685077,144.489977
294.00000,40753.339490,3492.821321,10244.944643,-45.326498,105.619238,144.295267
295.00000,40707.622925,3598.404216,10389.143084,-46.106085,105.551378,144.097795
296.00000,40661.127213,3703.918243,10533.142671,-46.884790,105.481498,143.897564
297.00000,40613.853244,3809.361384,10676.940648,-47.662598,105.409599,143.694580
298.00000,40565.801924,3914.731621,10820.534262,-48.439493,105.335682,143.488845
299.00000,40516.974171,4020.026937,10963.920765,-49.215461,105.259749,143.280363
300.00000,40467.370921,4125.245317,11107.097413,-49.990488,105.181802,143.069139
301.00000,40416.993123,4230.384747,11250.061464,-50.764557,105.101842,142.855177
302.00000,40365.841740,4335.443215,11392.810183,-51.537655,105.019870,142.638480
303.00000,40313.917753,4440.418709,11535.340837,-52.309766,104.935888,142.419053
304.00000,40261.222154,4545.309221,11677.650699,-53.080876,104.849898,142.196900
305.00000,40207.755954,4650.112744,11819.737043,-53.850970,104.761901,141.972025
306.00000,40153.520174,4754.827271,11961.597151,-54.620033,104.671899,141.744433
307.00000,40098.515853,4859.450798,12103.228308,-55.388051,104.579894,141.514128
308.00000,40042.744044,4963.981323,12244.627802,-56.155009,104.485887,141.281114
309.00000,39986.205814,5068.416846,12385.792927,-56.920892,104.389880,141.045396
310.00000,39928.902245,5172.755367,12526.720981,-57.685685,104.291876,140.806979
311.00000,39870.834435,5276.994889,12667.409266,-58.449375,104.191875,140.565866
312.00000,39812.003494,5381.133418,12807.855090,-59.211945,104.089880,140.322063
313.00000,39752.410550,5485.168960,12948.055765,-59.973383,103.985893,140.075574
314.00000,39692.056741,5589.099524,13088.008607,-60.733672,103.879916,139.826403
315.00000,39630.943224,5692.923122,13227.710937,-61.492799,103.771951,139.574557
316.00000,39569.071168,5796.637765,13367.160081,-62.250749,103.661999,139.320039
317.00000,39506.441758,5900.241469,13506.353370,-63.007507,103.550064,139.062854
318.00000,39443.056192,6003.732251,13645.288140,-63.763060,103.436146,138.803007
319.00000,39378.915683,6107.108130,13783.961732,-64.517392,103.320249,138.540504
320.00000,39314.021460,6210.367129,13922.371490,-65.270489,103.202375,138.275349
321.00000,39248.374763,6313.507269,14060.514767,-66.022337,103.082525,138.007547
322.00000,39181.976851,6416.526578,14198.388918,-66.772921,102.960702,137.737104
323.00000,39114.828992,6519.423084,14335.991304,-67.522227,102.836909,137.464024
324.00000,39046.932474,6622.194817,14473.319291,-68.270241,102.711147,137.188313
325.00000,38978.288595,6724.839811,14610.370250,-69.016948,102.583420,136.909977
326.00000,38908.898669,6827.356100,14747.141559,-69.762334,102.453730,136.629019
327.00000,38838.764025,6929.741723,14883.630599,-70.506385,102.322078,136.345447
328.00000,38767.886004,7031.994720,15019.834759,-71.249086,102.188468,136.059265
329.00000,38696.265963,7134.113135,15155.751430,-71.990424,102.052903,135.770479
